       Step     Time          Energy         fmax
GPMin:    0 00:36:46       -5.490267        0.3820
GPMin:    1 00:36:53       -5.618771        0.1890
GPMin:    2 00:37:00       -5.687222        0.1213
GPMin:    3 00:37:07       -5.727278        0.0818
GPMin:    4 00:37:14       -5.746426        0.0558
GPMin:    5 00:37:20       -5.757664        0.0384
GPMin:    6 00:37:26       -5.771358        0.0556
GPMin:    7 00:37:32       -5.792829        0.0685
GPMin:    8 00:37:39       -5.818461        0.0784
GPMin:    9 00:37:45       -5.844066        0.0719
GPMin:   10 00:37:52       -5.862852        0.0485
GPMin:   11 00:37:57       -5.868825        0.0265
GPMin:   12 00:38:03       -5.871105        0.0234
GPMin:   13 00:38:09       -5.873016        0.0184
       Step     Time          Energy         fmax
GPMin:    0 00:38:20       -5.089890        0.3660
GPMin:    1 00:38:28       -5.344061        0.2695
GPMin:    2 00:38:35       -5.476528        0.2222
GPMin:    3 00:38:41       -5.556751        0.1993
GPMin:    4 00:38:48       -5.608067        0.1598
GPMin:    5 00:38:54       -5.645293        0.1046
GPMin:    6 00:39:00       -5.671293        0.0747
GPMin:    7 00:39:05       -5.682837        0.0714
GPMin:    8 00:39:11       -5.696779        0.0632
GPMin:    9 00:39:17       -5.711019        0.0443
GPMin:   10 00:39:23       -5.719219        0.0428
GPMin:   11 00:39:28       -5.723610        0.0303
GPMin:   12 00:39:34       -5.727865        0.0362
GPMin:   13 00:39:40       -5.734390        0.0403
GPMin:   14 00:39:45       -5.745134        0.0464
GPMin:   15 00:39:52       -5.758547        0.0652
GPMin:   16 00:39:58       -5.774252        0.0808
GPMin:   17 00:40:05       -5.793605        0.0729
GPMin:   18 00:40:11       -5.812626        0.0791
GPMin:   19 00:40:17       -5.832690        0.0786
GPMin:   20 00:40:24       -5.851426        0.0637
GPMin:   21 00:40:30       -5.862242        0.0388
GPMin:   22 00:40:36       -5.867606        0.0346
GPMin:   23 00:40:42       -5.870665        0.0238
GPMin:   24 00:40:47       -5.872189        0.0213
GPMin:   25 00:40:53       -5.873009        0.0155
       Step     Time          Energy         fmax
GPMin:    0 00:41:02       -5.536925        0.2208
GPMin:    1 00:41:09       -5.657983        0.1485
GPMin:    2 00:41:16       -5.709928        0.1027
GPMin:    3 00:41:23       -5.734785        0.0624
GPMin:    4 00:41:29       -5.747384        0.0436
GPMin:    5 00:41:35       -5.757443        0.0490
GPMin:    6 00:41:41       -5.772891        0.0532
GPMin:    7 00:41:47       -5.795576        0.0595
GPMin:    8 00:41:54       -5.824854        0.0716
GPMin:    9 00:42:00       -5.850154        0.0703
GPMin:   10 00:42:06       -5.865531        0.0360
GPMin:   11 00:42:12       -5.869166        0.0241
GPMin:   12 00:42:17       -5.871842        0.0211
GPMin:   13 00:42:22       -5.873332        0.0087
       Step     Time          Energy         fmax
GPMin:    0 00:42:33       -5.473934        0.1892
GPMin:    1 00:42:40       -5.597129        0.1631
GPMin:    2 00:42:47       -5.662883        0.1338
GPMin:    3 00:42:55       -5.703468        0.0789
GPMin:    4 00:43:00       -5.720608        0.0417
GPMin:    5 00:43:06       -5.729140        0.0408
GPMin:    6 00:43:12       -5.737949        0.0348
GPMin:    7 00:43:17       -5.749785        0.0366
GPMin:    8 00:43:23       -5.764650        0.0524
GPMin:    9 00:43:29       -5.785001        0.0671
GPMin:   10 00:43:36       -5.810457        0.0728
GPMin:   11 00:43:42       -5.840401        0.0715
GPMin:   12 00:43:49       -5.861329        0.0450
GPMin:   13 00:43:54       -5.868361        0.0301
GPMin:   14 00:44:00       -5.870889        0.0261
GPMin:   15 00:44:06       -5.872772        0.0175
       Step     Time          Energy         fmax
GPMin:    0 00:44:16       -4.832356        1.0524
GPMin:    1 00:44:24       -5.362426        0.3964
GPMin:    2 00:44:32       -5.518344        0.1856
GPMin:    3 00:44:39       -5.571217        0.1743
